Id,Title,Name,URL
MEX, Mexican news by world news.com.,Mexico Daily,https://wn.com/mexico_daily
MEX,,Mexico News Daily,http://mexiconewsdaily.com/
MEX, News from Mexico. ,The News,http://www.thenews.mx/
MEX, With national and international news (in Spanish) ,CNI en Linea,http://www.cnienlinea.com.mx/
FSM,,News,news.html
FSM, Daily news from the Pacific region.,"Pacific Islands
Report",http://pidp.eastwestcenter.org/pireport/
FSM,,Marianas Variety,http://www.mvariety.com/
FSM, Pacific news.,"Saipan
Tribune",http://www.saipantribune.com/
MDA, National News Agency.,Moldpres,http://www.moldpres.md/
MDA, Focus the development of news media in Moldova.,Media Azi - Independent Journalism Center,http://www.media-azi.md/
MDA, Moldova news in Moldovan and Russian.,Acas - All Moldova,http://www.allmoldova.com/
MDA, Private Moldovan newspaper headquartered in Chisinau.,Jurnal.md,http://www.jurnal.md/
MDA, Moldovan magazine (in Moldovan).,moldova.org,http://www.moldova.org/
MDA, Daily news (in Moldovan).,Moldova Suveran,http://moldova-suverana.md/
MDA, Latest News from Moldova ,Timpul,http://www.timpul.md/en/
MDA, Transnistria government daily news.,Pridnestrovye,http://pridnestrovie-daily.net/
MDA, Private TV station.,JurnalTV,http://jurnaltv.md/
MDA, State run TV station.,Teleradio-Moldova,http://www.trm.md/
MDA, State run Radio Moldova.,TeleRadio Moldova,http://www.trm.md/radio.html
MCO, Daily Monaco related news magazine.,Monaco Life,http://www.monacolife.net/
MCO, News for the Cte d'Azur region (in French). ,Nice Matin,http://www.nicematin.fr/
MCO,,Riviera Insider,http://www.riviera-press.fr/
MNG, Mongolia's National News Agency.,Montsame,http://www.montsame.mn/
MNG, Mongolian independent English weekly newspaper. ,UB POST,http://ubpost.mongolnews.mn/
MNE,,MINA - MNNews,http://www.mina-info.me/
MNE, Montenegro-based daily newspaper (in Serbo-Croatian).,Dan,http://www.dan.co.me/
MNE, Daily news (in Serbo-Croatian).,Dnevne Novine,http://www.dnovine.me/
MNE, Daily newspaper (in Serbo-Croatian).,Republika,http://www.republika.co.id/
MNE, Montenegro's independent daily newspaper with the highest circulation (in Serbo-Croatian).,Vijesti,http://www.vijesti.me/
MNE,,RTCG,http://www.rtcg.me/
MSR, published by the Governor's Office gives you the latest information on what is happening on the Emerald Isle of Montserrat.,Montserrat Newsletter,http://www.montserrat-newsletter.com/
MSR, Weekly Island News.,"The Montserrat
Reporter",http://www.themontserratreporter.com/
MOZ, The official Mozambique News Agency (in Portuguese).,"Mozambique News Agency
(AIM)",http://www.sortmoz.com/aimnews/
MOZ, Mozambique weekly online (in Portuguese).,Fim de Semana,http://www.fimdesemana.co.mz/
MOZ, Weekly journal from Maputo.,Zambeze,http://www.zambeze.co.mz/
MOZ, Mozambique related News. ,allAfrica.com: Mozambique,http://allafrica.com/mozambique/
MOZ,,"IRIN
Africa News",http://www.irinnews.org/frontpage.asp?SelectRegion=Southern_Africa&SelectCountry=Mozambique
MOZ," Leading newspaper from South Africa, covers all Africa with current information. ",Mail & Guardian,http://www.mg.co.za/
MOZ, News from Mozambique by World News Networks. ,Mozambique News,http://www.mozambiquenews.com/
MOZ, State run TV station with news from Mozambique (in Portuguese).,TVM - Televiso de Moambique,http://www.tvm.co.mz/
MOZ, State run radio station provides also news headlines.,"
Radio Moambique",http://www.rm.co.mz/
NRU, Page about the problems of asylum seekers in Australia's detention centres in Nauru and Manus Island.,NauruWire.org,http://www.nauruwire.org/
NRU, Australia based Pacific Islands News and Information.,The CocoNET Wireless,http://www.uq.edu.au/coconet/
NRU, Daily news from the Pacific region.,"Pacific Islands
Report",http://pidp.eastwestcenter.org/pireport/
NLD,,News,news.html
NLD, Dutch Newspaper covers national and international news (in Dutch),Algemeen Dagblad,http://www.ad.nl/
NLD," The biggest newspaper of the Northern Provences, widely respected (in Dutch)",Dagblad van het Noorden,http://www.dvhn.nl/
NLD, Expatriate site with a daily coverage of the main stories in the Dutch media.,"Expatica.com:
Dutch News",http://www.expatica.com/index.asp?item_id=242
NLD," Dutch Newspaper, national and international news (in Dutch)",Het Parool,http://www.parool.nl/
NLD, English language news on and about the Netherlands,HollandNews.nl,http://www.hollandnews.nl/
NLD," Dutch Newspaper, national and international news (in Dutch)",De Telegraaf,http://www.telegraaf.nl/
NLD," Dutch Newspaper, national and international news (in Dutch)",De Volkskrant,http://www.volkskrant.nl/
NLD," News, current affairs and dutch press reviews. ",Radio Netherlands (RN),http://www.rnw.nl/
ANT," Oldest daily newspaper in the Netherlands Antilles In Dutch, partly English). ",Amigoe,http://www.amigoe.com/
ANT,,Bonaire Reporter,http://www.bonairereporter.com/
ANT,,Daily Herald,http://www.thedailyherald.com/
ANT, Antilles news (in Papiamento),La Prensa,http://www.laprensacur.com/
NCL, Regional news (in French).,Les Nouvelles Cal¨¦doniennes,http://www.info.lnc.nc/
NCL, Topix.net's New Caledonia News continually updated from thousands of sources around the net. ,"New Caledonia
News",http://www.topix.net/world/new-caledonia
NIC,,News,news.html
NIC,,Reporters Without Borders,https://rsf.org/en/nicaragua
NIC, National news (in Spanish).,"Bolsa de
Noticias",http://www.bolsadenoticias.com.ni/
NIC, Managua,El Nuevo Diario,http://www.elnuevodiario.com.ni/
NIC, Noticias de Nicaragua.,100% News Noticias ,http://100noticias.com.ni/
NIC, Regional and international news (in Spanish).,La Prensa,http://www.laprensa.com.ni/
NIC, Regional news. ,Trinchera de la Noticia,http://www.trinchera.com.ni/
NER,,News,news.html
NER," Journal Nig¨¦rien, News from Niger (in French).",Le Sahel ,http://www.lesahel.org/
NER,,TamTamInfo,http://www.tamtaminfo.com/
NER, Initiate and/or support activities related to Niger with up-to-date coverage of Niger's 2005 Famine. ,Friends of Niger,http://www.friendsofniger.org/
NER,,IRIN-News,http://www.irinnews.org/frontpage.asp?SelectRegion=West_Africa&SelectCountry=Niger
NGA,,RSF,https://rsf.org/en/nigeria
NGA, Lagos-based privately-owned national daily.,The Guardian,http://ngrguardiannews.com/
NGA, Lagos based daily.,Daily Independent,http://independent.ng/
NGA, Online news covering Nigeria and other African countries.,Daily Post,http://dailypost.ng/
NGA, Abuja-based daily with national and international news.,Daily Trust,https://www.dailytrust.com.ng/
NGA, Abuja-based daily.,Leadership,http://leadership.ng/
NGA," Nigeria breaking news, provided by the Nigerian news and entertainment portal.",NAIJ.com,https://www.naij.com/
NGA, National newspaper with regional and international news.,This Day,http://www.thisdaylive.com/
NGA, Abuja-based daily with national and international news.,The Premium Times,http://www.premiumtimesng.com/
NGA, A widely read newspaper in Nigeria. ,The Punch,http://www.punchng.com/
NGA," Regional news, daily newspaper based in Lagos.",Vanguard,http://www.vanguardngr.com/
NGA, Digital news site with a primary focus on Nigeria.,Today,https://www.today.ng/
NGA, The state-run news agency of Nigeria.,News Agency of Nigeria (NAN),http://www.nan.ng/
MKD,,RSF,https://rsf.org/en/macedonia
MKD, Macedonian news agency - official news and information.,"Macedonian Information
Agency - MIA",http://www.mia.mk/en
MKD, Macedonian news agency.,Makfax,http://makfax.com.mk/
MKD, State subsidized national and regional daily news.,Nova Makedonija,http://www.novamakedonija.com.mk/
MKD, National news (in Macedonian),Vecer,http://vecer.mk/
MKD, A daily newspaper.,Dnevnik,http://www.dnevnik.com.mk/
MKD, Daily news.,Utrinski Vesnik,http://www.utrinski.mk/
MKD, Macedonian daily newspaper.,Vest,http://www.vest.com.mk/
MKD, Journal of Politics - a political magazine.,New Balkan Politics,http://www.newbalkanpolitics.org.mk/
MNP, Local and Pacific Islands news.,Marianas Variety,http://www.mvariety.com/
MNP, CNMI's first daily newspaper. ,Saipan Tribune,http://www.saipantribune.com/
NOR, Norway's largest newspaper with national and international news (in Norwegian and ,Aftenposten,https://www.aftenposten.no/
NOR,,English,https://www.aftenposten.no/english/
NOR,,Dagsavisen,http://www.dagsavisen.no/
NOR, Norway's second largest tabloid newspaper.,Dagbladet,http://www.dagbladet.no/
NOR, Norwegian largest tabloid newspaper. ,Verdens Gang,http://www.vg.no/
NOR, Norway's leading business publication.,Dagens Nringsliv,http://www.dnavis.no/
NOR, Norwegian online news in English.,The Foreigner,http://theforeigner.no/
NOR, Norwegian online portal with news in Norwegian. ,Sol,http://www.sol.no/
PLW,,The Kaselehlie Press ,http://www.kpress.info/
PLW, Australia based Pacific Islands News and Information. ,??The CocoNET Wireless,http://www.uq.edu.au/coconet/
PLW, Pacific Islands related News.,"Pacific
Islands Report",http://pidp.eastwestcenter.org/pireport/text.shtml
PLW, Radio station Palau , Radio Palau 91.7 FM ,http://www.radiopalau.cat/
PSE,,WAFA - Palestine News Agency,http://english.wafa.ps/
PSE, Ramallah-based daily newspaper (in Arabic),Al-Ayyam,http://www.al-ayyam.com/
PSE, Official National Authority Newspaper. (in Arabic),Al Hayat Al Jadedah,http://www.alhayat-j.com/
PSE, Jerusalem-based with largest-circulation (in Arabic) ,Al-Quds,http://www.alquds.com/
PSE, Middle East Monitor (MEMO) is a news outlet largely focused on the Israeli¨CPalestinian conflict.,Middle East Monitor,https://www.middleeastmonitor.com/
PSE, The Voice of Palestine.,"Palestinian Information
Center",https://english.palinfo.com/
PSE, News in English.,Palestine Report,http://www.palestinereport.ps/
PSE, Official news from the National Authority.,"Palestine Media Center
(PMC)",http://imemc.org/
PSE, ,"Guardian
(UK) - Israel and the Middle East",https://www.theguardian.com/world/israel
PAN,,News,news.html
PAN, National and international news (Spanish),"El Panam¨¢
Am¨¦rica",http://www.epasa.com/El_Panama_America/
PAN, National news (Spanish),El Siglo,http://www.elsiglo.com/
PAN, National news (Spanish),La Prensa,http://www.prensa.com/
PNG,,News,news.html
PNG, Papua New Guinea daily.,The National,http://www.thenational.com.pg/
PNG," National news, Port Moresby.",The Post-Courier,http://www.postcourier.com.pg/
PNG, A private satellite/cable tv broadcaster.,HiTRON,http://www.hitron.com.pg/
PNG, With links to PNG related news and background information.,"BBC
News Country Profile: Papua New Guinea",http://news.bbc.co.uk/1/hi/world/asia-pacific/country_profiles/1246074.stm
PNG, ,Search Google for News from Papua New Guinea ,https://news.google.com/news?hl=en&ned=us&q=Papua+New+Guinea&btnG=Search+News
PRY, Paraguayan News (in Spanish),La Nacion,http://www.lanacion.com.py/
PRY," Noticias on line, Paraguay News (in Spanish)",Noticias on line,http://www.dn.pt/
PRY, Paraguay News (in German),Paraguay-Rundschau,http://www.paraguay-rundschau.com/
PRY, National news (Spanish) ,Ultima Hora,http://www.ultimahora.com/
PRY, Paraguay related news. ,Paraguay.com,http://www.paraguay.com/
PRY,Radio Urbana in Asuncion.,Radio Urbana 106.9,http://www.urbana.com.py/
PER, Peru portal site (in Spanish),AccesoPeru,http://accesoperu.com/
PER, News magazine (in Spanish),Caretas,http://www.caretas.com.pe/
PER, National and international news (in Spanish),El Comercio,http://elcomercio.pe/
PER, The Press Office of the Congress of Peru (in Spanish),El Heraldo,http://www2.congreso.gob.pe/Sicr/Prensa/heraldo.nsf/centro_noticias
PER, National news (in Spanish),La Republica,http://www.repubblica.it/
PER, Peru related portal with news (in Spanish).,Peru.com,http://www.peru.com/
PCN, Pitcairn island news.,The Pitcairn Miscellany,http://www.miscellany.pn/
PCN, Historic articles. ,Pitcairn related Mass Media News Articles ,http://library.puc.edu/pitcairn/news/articles.shtml
POL, National and international news (in Polish),Gazeta Wyborcza,http://www.gazeta.pl/
POL, Business and finance.,Warsaw Business Journal,http://www.wbj.pl/
POL, Polish and Central European Review.,The Warsaw Voice,http://www.warsawvoice.com.pl/
POL, National and international news (in Polish).,Wprost,http://www.wprost.pl/
POL, Poland portal site provides news in English.,Poland.pl,https://www.poland.pl/news/
POL, Polish Press Agency.,Polska Agencja Prasowa,http://www.pap.com.pl/
POL,,TVP.PL - Telewizja Polska S.A.,https://www.tvp.pl/
PRI, National and international news (in Spanish).,El Nuevo Dia,https://www.elnuevodia.com/
PRI," Spanish daily, San Juan.",Primera Hora,http://www.primerahora.com/
PRI,,El Vocero de Puerto Rico,http://elvocero.com/
QAT,,News,news.html
QAT, Qatar based Arab channel television.,Al Jazeera,http://www.aljazeera.net
QAT, Qatar News (in Arabic),Al-Raya,http://www.raya.com
QAT, Daily News (in Arabic),Al-Sharq,http://www.al-sharq.com
QAT," Daily English language newspaper published from Dubai, covers news from the Gulf region. ",Gulf News,http://gulfnews.com/
QAT, National and international news.,Gulf Times,http://www.gulf-times.com/
QAT,,Qatar News Agency (QNA),http://www.qna.org.qa/en-us/
QAT, Amnesty International report placing the spotlight on Qatar¡¯s construction sector ahead of the World Cup.,Amnesty International Annual Report 2013 Qatar,http://www.amnesty.org/en/region/qatar/report-2013
QAT, Revealed: Qatar's World Cup 'slaves'. ,The Guardian,https://www.theguardian.com/world/2013/sep/25/revealed-qatars-world-cup-slaves
QAT, Union criticises Qatar for labour abuses.,Al Jazeera,https://www.aljazeera.com/indepth/features/2013/10/union-criticises-qatar-labour-abuses-20131010155934487621.html
REU, Le Journal de l'le de la R¨¦union - Reunion news (in French).,Clicanoo,http://www.clicanoo.com/
REU, The business magazine of the Indian Ocean (in French).,L'Eco austral,http://www.ecoaustral.com/
REU, Photo press agency with images of Reunion and the Indian Ocean.,iMaz Press Reunion,http://www.ipreunion.com/
REU," TV station, provides also news from Reunion (in French)",Antenne R¨¦union,http://www.antennereunion.fr/
REU,,RFO Reunion,http://reunion.rfo.fr/
ROU, Romanian Press Agency.,Mediafax,http://www.mediafax.ro/
ROU, National News (Romanian). ,Adevarul,http://adevarul.ro/
ROU, Romanian News (Romanian).,Evenimentul Zilei,http://www.expres.ro
ROU, Romanian daily (Romanian).,Libertatea,http://www.libertatea.ro/
ROU, Romanian newspaper (in Romanian).,Romania Libera,http://www.romanialibera.com
ROU, National news (Romanian).,Ziarul de Iasi,http://www.ziaruldeiasi.ro/
ROU, National and international news (Romanian).,Ziua,http://www.ziua.ro/
ROU, Daily with an English Version.,Jurnalul National,http://www.jurnalul.ro/
ROU, Daily English language newspaper.,Nine o'Clock,http://www.nineoclock.ro/
ROU," Business, Finance and National News (in Romanian).",Bucharest Business Week,http://www.business-review.eu/
ROU, Business weekly.,Capital,http://www.capital.ro/
ROU," Romania 1 and TVR 2, state-owned (in Romanian).",Televiziunea Romna - TVR,http://www.tvr.ro/
ROU," State-owned radio station, operates national and regional networks.",Radio Romania,http://www.srr.ro/
ROU,,Radio Romania International,http://www.rri.ro/
RWA, News site (in Iryibanze and Amakuru language),Imvaho Nshya,http://imvahonshya.co.rw/
RWA, Official News From the Government of Rwanda by the Department of Information (in Kinyarwanda language),Newsupdate,http://www.gov.rw/press-room/press-releases/
RWA, Rwanda related news and news archive,"IRIN
Rwanda",http://www.irinnews.org/frontpage.asp?SelectRegion=Great_Lakes&SelectCountry=Rwanda
RWA, Rwandas leading English newspaper.,The Newtimes,http://www.newtimes.co.rw/
RWA, Information on Rwanda from various sources.,Rwanda Information Exchange,http://emr.moh.gov.rw/wiki/display/RHEA/Rwanda+Health+Information+Exchange+(RHIE)+Home+Page
RWA,,ORINFOR,http://www.rba.co.rw/
KNA, News from the islands.,St Kitts & Nevis Observer,http://www.thestkittsnevisobserver.com/
KNA, Saint Kitts daily news online.,SKN News,http://sknnews.com/
KNA, News from the West Indies. ,"Caribbean Media Corporation
(CMC)",http://www.cananews.com/
LCA,,St.Lucia Mirror,http://www.stluciamirroronline.com/
LCA," Regional news, three times weekly.",St. Lucia Star,http://www.stluciastar.com/
VCT,,iWitness News,http://www.iwnsvg.com/
VCT,,Searchlight,http://www.searchlight.vc/
VCT, National newspaper of SVG.,The Vincentian,http://www.thevincentian.com/
VCT, Music and news.,"St. Vincent and the Grenadines
Broadcasting Corporation, Ltd.",http://www.svgbc.com/
VCT, Part of the SVG Broadcasting Corporation with regional and international news.,SVGTV,http://www.svg-tv.com/
WSM, American Samoa based online news.,Samoa News,http://www.samoanews.com/
WSM, A (news) portal to Samoa. ,Samoa Observer,http://www.samoaobserver.ws/
WSM, Australia based Pacific Islands News and Information.,The CocoNET Wireless,http://uqconnect.net/coconet/
WSM, Up-to-date news of all the islands of the South Pacific. ,"Pacific Islands
Report",http://pidp.eastwestcenter.org/pireport/
WSM, Leaders of some of the Pacific Forum seek to boost regional co-operation at their summit in Samoa (BBC News). ,"Pacific
Forum opens Samoa talks",http://news.bbc.co.uk/2/hi/asia-pacific/3543762.stm
SMR, San Marino news (in Italian).,Giornale.sm,http://www.giornalesm.com/
SMR, News from San Marino and Romagna region (in Italian).,Libertas,http://www.libertas.sm/
SMR,,San Marino Notizie,http://www.sanmarinonotizie.com/
SMR, Public TV with news from Italy and San Marino (in Italian),San Marino RTV,http://www.sanmarinortv.sm/
STP, Daily news (in Portuguese),"Di¨¢rio
T¨¦la N¨®n",http://www.telanon.info/
STP, Portugal based website with news from So Tom¨¦ and Pr¨ªncipe (in Portuguese),Di¨¢rio de So Tom¨¦ e Pr¨ªncipe - Jornal Transpar¨ºncia,http://www.jornaltransparencia.st/
STP, The national broadcaster.,R¨¢dio Nacional de So Tom¨¦ e Pr¨ªncipe,http://www.rnstp.st/
STP, So Tom¨¦ and Pr¨ªncipe related news (in Portuguese),Expresso frica,http://africa.expresso.clix.pt/stome/
STP, UN press agency with the latest news from Sao Tome and Principe. ,"IRIN
News",http://www.irinnews.org/frontpage.asp?SelectRegion=West_Africa&SelectCountry=Sao_Tome_and_Principe
STP, Website of the national broadcaster.,"R¨¢dio Nacional de So
Tom¨¦ e Pr¨ªncipe",http://radionacional.st/
SEN,,News,news.html
SEN, APS - Senegalese government press agency.,L'Agence de Presse S¨¦n¨¦galaise,http://www.aps.sn/
SEN, Senegal news (in French).,Le Quotidien,http://www.lequotidien.sn/
SEN, Dakar - prominent main-stream daily (in French).,Le Soleil,http://www.lesoleil.sn/
SEN, Senegal magazine with news.,Le Senegal Online,http://www.senegal-online.com/
SEN, Senegal tabloid news (in French),Seneweb,http://www.seneweb.com/
SEN, One of Senegal's top newspapers and radio stations (in French). ,Sud Online,http://www.sudonline.sn/
SEN, Senegalese news magazine (in French). ,Wal Fadjri,http://www.walf.sn/
SRB, Weekly newsmagazine.,NIN,http://www.nin.co.rs/
SRB, Weekly news magazine based in Belgrade.,Vreme,http://www.vreme.com/
SRB, ,Ekonomist,http://www.ekonomist.rs/
SRB, National and international news in Serbian (tabloid).,Blic,http://www.blic.rs/
SRB,,Danas,http://www.danas.rs/
SRB, National and international news in Serbian (tabloid).,Novosti,http://www.novosti.rs/
SRB,,Kurir,http://www.kurir.rs/
SRB, Major Serbian newspaper (in Serbian).,Politika,http://www.politika.rs/
SRB,,Radio Televizija Srbije,http://www.rts.rs/
SLE,,Awareness Times,http://news.sl/
SLE, Sierra Leone news.,Awoko Newspaper,http://awoko.org/
SLE, Sierra Leone news.,Standard Times,http://standardtimespress.org/
SLE, Recent news from Sierra Leone.,allAfrica Sierra Leone,http://allafrica.com/sierraleone/
SLE,,Cocorioko,http://cocorioko.net/
SLE, Articles related to Sierra Leone. ,The Guardian,https://www.theguardian.com/world/sierraleone
SLE, UN press agency with the latest news from Sierra Leone.,"IRIN
News",http://www.irinnews.org/frontpage.asp?SelectRegion=West_Africa&SelectCountry=Sierra_Leone
SLE,,Radio Democracy ,http://radiodemocracy.sl/
SLE," Talking Drum Studios (TDS), multi-media studios with multi-ethnic teams of journalists and producers, to stimulate national dialogue around critical issues. ",Talking Drum Studios,https://talkingdrumstudio.podbean.com/
SVK," Popular newspaper (tabloid), the best-selling daily in Slovakia.",Nov as,https://www.cas.sk/
SVK, Political-oriented daily with national news (in Slovak),Pravda,https://www.pravda.sk/
SVK, Mainstream broadsheet in Slovakia (in Slovak),SME,https://www.sme.sk/
SVK, Tabloid style online magazine with national news.,Topky.sk,http://www.topky.sk/
SVK, International Weekly.,The Slovak Spectator,http://www.slovakspectator.sk/
SVK, English language news from Slovakia.,The Daily Slovakia,http://www.thedaily.sk/
SVK,,rtv:,https://enrsi.rtvs.sk/
SVK, The News Agency of the Slovak Republic. ,TASR,http://www.tasr.sk/
SVN,,News,news.html
SVN, National news.,Delo,http://www.delo.si/
SVN, National and international news (in Slovene).,Dnevnik,http://www.dnevnik.si/
SVN, Daily news (in Slovene).,Morel,http://www.morel.si/
SVN," Economic, political and social news.",Slovenia News,http://www.sloveniatimes.com/
SVN, Slovene Press Agency.,Slovenska tiskovna agencija - STA,http://www.sta.si/
SVN, Daily Newspaper (in Slovene). ,Vecer,http://www.vecer.com
SLB, Solomon Island News.,Solomon Star,http://www.solomonstarnews.com/
SLB, Pacific Islands related News.,"Pacific
Islands Report",http://pidp.eastwestcenter.org/pireport/text.shtml
SLB, Island news (only for subscribers). ,"Solomon Islands Broadcasting
Corporation",http://www.sibconline.com.sb/
SOM, Somali portal with newswires news on Somalia (based in Canada),Banadir,http://www.banadir.com/
SOM, News in Somali and partly in English.,Dayniile,http://www.dayniile.com/
SOM, Somalia news in Somali and partly in English.,Jowhar.com,http://www.jowhar.com/
SOM, with News in English and Somali.,Radio Banadir Broadcasting (RBB),http://www.radiobanadir.com/
SOM, with News in English and Somali.,RBC Radio,http://www.raxanreeb.com/
SOM, ,Al Jazeera - Somalia: The Forgotten Story,https://www.aljazeera.com/programmes/aljazeeraworld/2016/10/somalia-forgotten-story-161027115655140.html
SOM, Voice of America Africa Somalia news. ,VOA News - Spotlight on Somalia,http://www.voanews.com/s?k=Somalia
LKA, Sri Lankan Internet Newspaper.,Colombo Page,http://colombopage.com/
LKA, Sri Lankan news paper.,Daily Mirror,http://www.dailymirror.lk/
LKA, The widest coverage in Sri Lanka (Lake House Newspapers).,Daily News,http://www.dailynews.lk/
LKA, Daily national and international news.,The Island,http://www.island.lk/
LKA, Sri Lanka businesse news.,Lanka Business Online,http://www.lankabusinessonline.com/
LKA, by the Department of Information - Sri Lanka.,Official Sri Lanka News,http://www.news.lk/
LKA, (by Lake House Newspapers),The Sunday Observer,http://www.sundayobserver.lk/
LKA, Weekly News,The Sunday Times,http://www.sundaytimes.lk/
LKA, With news related to the conflict of the Tamil people with the predominantly Sinhalese government. ,TamilNet,http://www.tamilnet.com/
LKA, ,Divaina,http://www.divaina.com/
LKA, ,Lakbima,http://www.lakbima.lk/
LKA, Radio Ceylon.,Sri Lanka Broadcasting Corporation,http://www.slbc.lk/
LKA, With links to Sri Lanka related news and background information.,"BBC
News Country Profile: Sri Lanka",http://news.bbc.co.uk/1/hi/world/south_asia/country_profiles/1168427.stm
LKA, Reuters news. ,Reuters AlertNet - Sri Lanka,http://www.alertnet.org/db/cp/srilanka.htm
LKA, Amnesty International Reports.,"Amnesty
International: Sri Lanka",https://www.amnesty.de/laenderbericht/sri-lanka
LKA, Background Briefings.,Human Rights Watch: Sri Lanka,https://www.hrw.org/asia/sri-lanka
LKA, UN humanitarian news and analysis. ,IRINnews Sri Lanka ,https://www.irinnews.org/asia/sri-lanka
LKA, Annual report about Press freedom in the country. ,Reporters sans fronti¨¨res - Sri Lanka,https://rsf.org/en/sri-lanka
SDN,,Sudanese Media Centre,http://smc.sd/
SDN, A major Khartoum based Sudanese newspaper.,Al-Jareeda,http://www.aljarida.com/
SDN, Scattered news from Sudan.,Juba Monitor,http://www.jubamonitor.com/
SDN, News and views information site on Sudan (based in ,SudanTribune,https://www.sudantribune.com/
SDN,,Paris,map/google_map_Paris.htm
SDN,,IRINnews: Africa,https://www.irinnews.org/africa
SDN,,Sudanese Radio & TV Corporation,http://www.srtc.gov.sd/
SDN,,Miraya FM ,http://mango96.com/
SUR, With Surinam News (in Dutch),Dagblad Suriname,http://www.dbsuriname.com/
SUR, Surinam Newspaper (in Dutch),De Ware Tijd,http://www.dwt.net/
SUR, Suriname News (in Dutch),De West,http://www2.cq-link.sr/dewest/
SUR, Surinam News,ParboComNews,http://www.parbo.com/dwt/
SWZ,,The Swazi Observer,http://www.observer.org.sz/
SWZ, Swaziland and South African News.,The Times of Swaziland,http://www.times.co.sz/
SWZ," Leading newspaper from South Africa, covers all Africa with current information.",Mail & Guardian,http://www.mg.co.za/
SWZ,,IRIN,http://www.irinnews.org/frontpage.asp?SelectRegion=Southern_Africa&SelectCountry=Swaziland
SWE, Swedens major newspaper (in Swedish).,Aftonbladet,https://www.aftonbladet.se/
SWE, National and international news (in Swedish).,Dagens Nyheter,https://www.dn.se
SWE, News from Sweden (Swedish).,Expressen,https://www.expressen.se/
SWE, Gteborgs newspaper (in Swedish).,Gteborgs-Posten,http://www.gp.se
SWE, National news (in Swedish).,Stockholm News,http://www.stockholmnews.se/
SWE, National and international news (in Swedish).,Svenska Dagbladet,http://www.svd.se/
SWE, The Swedish Broadcasting Corporation.,Sveriges Radio,https://sverigesradio.se/
SWE, Swedish news in six languages.,SR International,https://sverigesradio.se/sida/default.aspx?programid=4964
